1607249374439165, 0.0
1607249374582813, -0.00541710155085
1607249374790074, -0.0272951982915
1607249436080625, -0.0504955127835
1607249436288652, -0.0744642242789
1607249436496628, -0.0992332920432
1607249436704627, -0.125268727541
1607249436912654, -0.152020588517
1607249437068606, -0.171999692917
1607249437276626, -0.196458369493
1607249437484629, -0.219282373786
1607249437692634, -0.240784555674
1607249437900627, -0.260878235102
1607249438108610, -0.279786199331
1607249438316610, -0.298111110926
1607249438472611, -0.312888711691
1607249438685611, -0.33414721489
1607249438893613, -0.356981277466
1607249439101599, -0.379858225584
1607249439309595, -0.403369158506
1607249439517607, -0.426617771387
1607249439685607, -0.444005280733
1607249439893606, -0.467615991831
1607249440101587, -0.491720885038
1607249440309589, -0.51606887579
1607249440517585, -0.540645599365
1607249440685589, -0.559474110603
1607249440893584, -0.584639787674
1607249441101571, -0.610312283039
1607249441309574, -0.636402904987
1607249441517575, -0.663087248802
1607249441743577, -0.691464841366
1607249441951569, -0.720516622066
1607249442107558, -0.742569088936
1607249442315784, -0.772024333477
1607249442586544, -0.810211539268
1607249442742562, -0.833957135677
1607249442950565, -0.865854263306
1607249443158547, -0.898449778557
1607249443366546, -0.931202232838
1607249443586437, -0.964847624302
1607249443742521, -0.990568637848
1607249443950547, -1.02525389194
1607249444158532, -1.06105172634
1607249444366534, -1.09800338745
1607249444586439, -1.13549315929
1607249444794546, -1.17376029491
1607249444950540, -1.20284247398
1607249445158523, -1.241948843
1607249445366519, -1.28121364117
1607249445586329, -1.32077503204
1607249445793530, -1.36048018932
1607249446001509, -1.4004253149
1607249446157508, -1.43045341969
1607249446365505, -1.47056245804
1607249446586401, -1.5106678009
1607249446794513, -1.55103707314
1607249447002494, -1.59142839909
1607249447158487, -1.62170743942
1607249447366486, -1.66203892231
1607249447586205, -1.70225262642
1607249447793487, -1.74220168591
1607249448001468, -1.78188979626
1607249448209792, -1.8213301897
1607249448365474, -1.85069346428
1607249448586542, -1.88949966431
1607249448794485, -1.92772984505
1607249449002471, -1.96547925472
1607249449210473, -2.00304818153
1607249449418471, -2.04019832611
1607249449586531, -2.06785058975
1607249449794470, -2.10462760925
1607249450002450, -2.1401822567
1607249450210503, -2.17511868477
1607249450418454, -2.20926165581
1607249450586690, -2.23471522331
1607249450794458, -2.26730179787
1607249451002438, -2.29851198196
1607249451211437, -2.32805347443
1607249451419441, -2.35571122169
1607249451586601, -2.37577772141
1607249451794448, -2.40154981613
1607249452002423, -2.42702484131
1607249452210636, -2.45174145699
1607249452418428, -2.47515368462
1607249452586747, -2.49095010757
1607249452794419, -2.51121997833
1607249453002401, -2.53068757057
1607249453210401, -2.55028438568
1607249453418398, -2.56936407089
1607249453638400, -2.58768868446
1607249453794402, -2.60132193565
1607249454002385, -2.61842226982
1607249454210390, -2.63384342194
1607249454418394, -2.64855670929
1607249454638394, -2.66215753555
1607249454846391, -2.6746764183
1607249455002380, -2.68410658836
1607249455210384, -2.69699120522
1607249455418386, -2.71003890038
1607249455638389, -2.72225880623
1607249455846377, -2.73353075981
1607249456002362, -2.74132275581
1607249456210363, -2.75125980377
1607249456418368, -2.76119804382
1607249456638368, -2.77180290222
1607249456846366, -2.78384995461
1607249457054351, -2.79737567902
1607249457210346, -2.80826258659
1607249457418350, -2.82341265678
1607249457638354, -2.83906006813
1607249457846352, -2.85440397263
1607249458054340, -2.86816310883
1607249458262341, -2.88145065308
1607249458418331, -2.89039897919
1607249458638329, -2.90135264397
1607249458846327, -2.91123747826
1607249459054313, -2.92113661766
1607249459262314, -2.93104219437
1607249459470303, -2.94093585014
1607249459638305, -2.94837355614
1607249459846306, -2.95831942558
1607249460054293, -2.96877098083
1607249460262303, -2.97905445099
1607249460470299, -2.98866796494
1607249460638299, -2.99510169029
1607249460846305, -3.00314331055
1607249461054285, -3.01031303406
1607249461262292, -3.01648283005
1607249461470299, -3.02162027359
1607249461638293, -3.02391624451
1607249461846291, -3.02665948868
1607249462054279, -3.02941656113
1607249462262277, -3.03319048882
1607249462470274, -3.03765130043
1607249462638277, -3.04101538658
1607249462846270, -3.04547381401
1607249463054262, -3.04993009567
1607249463262258, -3.05387306213
1607249463470259, -3.05799221992
1607249463690261, -3.06248044968
1607249463846260, -3.06583237648
1607249464054246, -3.06876397133
1607249464262248, -3.07046723366
1607249464470246, -3.07128977776
1607249464690245, -3.07158207893
1607249464898249, -3.07120919228
1607249465054238, -3.07042384148
1607249465262225, -3.06872725487
1607249465470226, -3.06507062912
1607249465689226, -3.06155395508
1607249465897222, -3.05817532539
1607249466053202, -3.05571722984
1607249466261204, -3.05256032944
1607249466469204, -3.04948186874
1607249466689204, -3.0458984375
1607249466897204, -3.04355669022
1607249467105191, -3.0425760746
1607249467261200, -3.04284405708
1607249467469198, -3.04370236397
1607249467689199, -3.04539036751
1607249467897208, -3.04769182205
1607249468105191, -3.05127501488
1607249468313187, -3.0554022789
1607249468469193, -3.05821704865
1607249468689186, -3.06138682365
1607249468897189, -3.06376504898
1607249469105174, -3.06508541107
1607249469313177, -3.06542611122
1607249469521180, -3.06523227692
1607249469689179, -3.06547856331
1607249469897178, -3.066832304
1607249470105159, -3.06852412224
1607249470313161, -3.06989073753
1607249470521160, -3.07018494606
1607249470689161, -3.07039809227
1607249470897160, -3.06968379021
1607249471105147, -3.06782865524
1607249471313145, -3.06554555893
1607249471521148, -3.06199145317
1607249471741149, -3.05806422234
1607249471949144, -3.05481076241
1607249472105136, -3.05295825005
1607249472313134, -3.051248312
1607249472521126, -3.05059480667
1607249472742127, -3.05167531967
1607249472950327, -3.05340480804
1607249473158105, -3.05369138718
1607249473314104, -3.05355143547
1607249473585738, -3.05269408226
1607249473741105, -3.05188298225
1607249473949103, -3.05083918571
1607249474157514, -3.04879641533
1607249474365089, -3.04640889168
1607249474585905, -3.04366183281
1607249474742101, -3.04083681107
1607249474950104, -3.03760170937
1607249475158873, -3.03419589996
1607249475367089, -3.03009080887
1607249475585896, -3.02494597435
1607249475794091, -3.01978850365
1607249475950091, -3.01592421532
1607249476158074, -3.01092529297
1607249476366076, -3.00644803047
1607249476585792, -3.00195479393
1607249476793076, -2.99854183197
1607249477001062, -2.99583220482
1607249477157063, -2.9945628643
1607249477365061, -2.99427819252
1607249477585954, -2.99363803864
1607249477794067, -2.99226164818
1607249478002049, -2.98985791206
1607249478158051, -2.98702859879
1607249478366045, -2.98356366158
1607249478585936, -2.98061990738
1607249478794048, -2.97821760178
1607249479002032, -2.97652506828
1607249479210035, -2.97586011887
1607249479366038, -2.9758105278
1607249479585922, -2.97620391846
1607249479794036, -2.97656273842
1607249480002020, -2.97741866112
1607249480210166, -2.97841000557
1607249480418034, -2.97937369347
1607249480586442, -2.98059248924
1607249480794025, -2.98216128349
1607249481002015, -2.98401546478
1607249481210012, -2.98613286018
1607249481418016, -2.9888420105
1607249481586340, -2.99132084846
1607249481794005, -2.99451208115
1607249482001993, -2.99761605263
1607249482210289, -3.00069999695
1607249482417995, -3.00380945206
1607249482586492, -3.00611758232
1607249482793996, -3.00920605659
1607249483001979, -3.01226758957
1607249483209980, -3.0158495903
1607249483417984, -3.01961779594
1607249483586484, -3.02244019508
1607249483793983, -3.02761101723
1607249484001972, -3.03277420998
1607249484210074, -3.03758573532
1607249484417972, -3.04207324982
1607249484637975, -3.04655790329
1607249484793975, -3.04988956451
1607249485001957, -3.05417251587
1607249485209952, -3.05794596672
1607249485417955, -3.06171011925
1607249485637953, -3.06495690346
1607249485845950, -3.06769633293
1607249486001939, -3.06931400299
1607249486209946, -3.07102537155
1607249486417946, -3.07376456261
1607249486637942, -3.07738637924
1607249486845936, -3.08114409447
1607249487001923, -3.08397269249
1607249487209927, -3.08774662018
1607249487417922, -3.09098744392
1607249487637926, -3.09389352798
1607249487845927, -3.09628677368
1607249488053914, -3.09937357903
1607249488210065, -3.10239028931
1607249488417912, -3.10704040527
1607249488637908, -3.11221313477
1607249488845905, -3.11735582352
1607249489053895, -3.1225039959
1607249489261886, -3.12733078003
1607249489417883, -3.13068199158
1607249489637880, -3.13515090942
1607249489845883, -3.13962841034
1607249490053871, 3.13943099976
1607249490261868, 3.13555049896
1607249490417875, 3.1326956749
1607249490636879, 3.12889122963
1607249490844879, 3.12513446808
1607249491052864, 3.12136292458
1607249491260865, 3.11829328537
